crachement,kRaS°m@
crachiner,kRaSine
crachotant,kRaSot@
crachotement,kRaSOt°m@
crachoter,kRaSote
crachoteux,kRaSot2
craintivement,kR5tiv°m@
crampette,kR@pEt
craonnais,kRaonE
crapuleusement,kRapyl2z°m@
craquèlement,kRakEl°m@
craquée,kRake
craspec,kRaspEk
crassula,kRasyla
crataegus,kRategys
cravant,kRav@
cravatage,kRavataZ
cravateur,kRavat9R
crawl,kRol
crawlé,kRole
crayon-encre,kREj§@kR
crayonnage,kREjonaZ
crayonner,kREjone
crayonneur,kREjon9R
cressonnette,kREsonEt
cressonnière,kResonjER
creusement,kR2z°m@
crevage,kR°vaZ
crevasser,kR°vase
criaillement,kRiaj°m@
criailler,kRiaje
criaillerie,kRiaj°Ri
cric-crac,kRikkRak
cris-craft,kRikRaft
cristallographie,kRistalogRafi
cristalloïde,kRistaloid
croa-croa,kRoakRoa
crobard,kRObaR
crocher,kRoSe
crocs-en-jambe,kRok@Z@b
croisette,kRwazEt
croisillon,kRwazij§
cromorne,kRomORn
cronstadt,kR§stat
croqueton,kROk°t§
croquis-minute,kRokiminyt
crosne,kROn
crossé,kRose
crouillat,kRuja
crouille,kRuj
croulement,kRul°m@
croupade,kRupad
croupissoir,kRupiswaR
croupissure,kRupisyR
croupon,kRup§
croustillance,kRustij@s
croustillon,kRustij§
crucialement,kRysjal°m@
crucifiant,kRysifj@
crucifiement,kRysifim@
crucifère,kRysifER
cruciverbiste,kRysivERbist
cryptogame,kRiptogam
crânerie,kRan°Ri
crédence,kRed@s
crémone,kRemOn
crénelé,kRen°le
crépi,kRepi
crépine,kRepin
crépinette,kRepinEt
crépir,kRepiR
crépissage,kRepisaZ
créquier,kRekje
crételle,kRetEl
crétinisant,kRetiniz@
crétinisation,kRetinizasj§
crêpelure,kREp°lyR
cuadrilla,kwadRija
cuilleron,k8ij°R§
cuirasser,k8iRase
cuisinette,k8izinEt
cuisse-madame,k8ismadam
cuissette,k8isEt
cuistance,k8ist@s
cuistrerie,k8istR°Ri
cul-de-four,kyd°fuR
cul-de-plomb,kydpl§
cul-de-poule,kydpul
culminance,kylmin@s
culotter,kylote
culottier,kylotje
culs-de-basse-fosse,kyd°basfos
culée,kyle
cumulation,kymylasj§
cunnilinctus,kynil5ktys
cupidement,kypid°m@
cupressus,kypREsy
curage,kyRaZ
curaille,kyRaj
curarisant,kyRaRiz@
curcuma,kyRkyma
curial,kyRjal
curiste,kyRist
curviligne,kyRviliN
custode,kystOd
cuti-réaction,kytiReaksj§
cuveau,kyvo
cuvier,kyvje
cyclo-cross,siklokROs
cyclopéen,siklope5
cycloïdal,sikloidal
cymbalum,s5balOm
cyniquement,sinik°m@
cynégétique,sineZetik
cyprin,sipR5
cyprinidé,sipRinide
cypriote,sipRijOt
cyrard,siRaR
czar,kzaR
câlinement,kalin°m@
cédratier,sedRatje
cédulaire,sedylER
cégétiste,seZetist
célinien,selinj5
célérifère,seleRifER
cépée,sepe
céruléen,seRyle5
céruse,seRyz
cérusé,seRyze
céréalier,seRealje
cérébralité,seRebRalite
cétoine,setwan
cévadille,sevadil
cévenol,sev°nOl
cézigue,sezig
côtes-du-rhône,kotdyRon
dabe,dab
dabuche,dabyS
dache,daS
dacique,dasik
dactyle,daktil
dactylographe,daktilogRaf
daguet,dagE
dahlia,dalja
daine,dEn
dakarois,dakaRwa
dalaï-lama,dalailama
damasquin,damask5
damasquinerie,damaskin°Ri
damasquinure,damaskinyR
damasquiné,damaskine
damassé,damase
dameret,dam°RE
dames,dam
danaïde,danaid
dandinement,d@din°m@
dandysme,d@dizm
dansotter,d@sote
danubien,danybj5
darne,daRn
darse,daRs
dasein,daz5
datable,databl
dattier,datje
dauphinat,dofina
de amicis,deamikis
de auditu,deodity
debater,d°bate
decrescendo,dEkReSEndo
della porta,dElapORta
della robbia,dElaRObja
demi-barbare,d2mibaRbaR
demi-bonheur,d2mibOn9R
demi-brigade,d°mibRigad
demi-centre,d2mis@tR
demi-chagrin,d°miSagR5
demi-clair,d2miklER
demi-clarté,d2miklaRte
demi-cloison,d2miklwaz§
demi-confidence,d2mik§fid@s
demi-conscience,d2mik§sj@s
demi-cylindre,d2misil5dR
demi-deuil,d°mid9j
demi-dévêtu,d°midevEty
demi-figure,d°mifigyR
demi-juif,d2miZ8if
demi-liberté,d2milibERte
demi-louis,d2milwi
demi-lueur,d2mily9R
demi-lumière,d2milymjER
demi-luxe,d2milyks
demi-mal,d°mimal
demi-mille,d2mimil
demi-millimètre,d2mimilimEtR
demi-muid,d°mim8i
demi-mètre,d2mimEtR
demi-nu,d2miny
demi-obscurité,d2miOpskyRite
demi-ouvrier,d°miuvRije
demi-pension,d°mip@sj§
demi-pensionnaire,d°mip@sjonER
demi-personne,d2mipERsOn
demi-pied,d2mipje
demi-pièce,d°mipjEs
demi-porte,d2mipORt
demi-quart,d°mikaR
demi-réussite,d2miReysit
demi-révérence,d2miReveR@s
demi-rêve,d2miREve
demi-saison,d°misEz§
demi-section,d2misEksj§
demi-somnolence,d2misOmnOl@s
demi-sourire,d°misuRiR
demi-succès,d°misyksE
demi-suicide,d°mis8isid
demi-ton,d°mit§
demi-tonneau,d°mitono
demi-vertu,d2mivERty
demi-volume,d2mivOlym
demi-volée,d°mivole
demi-échec,d°mieSEk
dentellière,d@t2ljER
denté,d@te
dermatose,dERmatoz
descriptible,deskRiptibl
desdites,dedit
desdits,dedi
dessaisissement,desezis°m@
dessalé,desale
dessaper,dsape
desserre,desER
dessertir,desERtiR
desservant,desERv@
dessiller,desije
destiner,destine
deuche,d2S
deux-chevaux,d2S°vo
deux-ponts,d2p§
dextre,dEkstR
dextrement,dEkstR°m@
diaconesse,djakonEs
diaconie,djakoni
diagonal,djagonal
dialecticien,djalEktisj5
dialoguiste,djalogist
diamantifère,djam@tifER
diamanté,djam@te
diapré,djapRe
diaspora,djaspoRa
diastole,djastOl
diatonique,djatonik
dichroïsme,dikRoizm
dicible,disibl
didactiquement,didaktik°m@
dieffenbachia,dif9nbaRja
difficultueux,difikylt82
diffusant,difyz@
différencié,difeR@sje
dignus est intrare,dignusEstintRaRe
dijonnais,diZonE
dilapidation,dilapidasj§
dilatable,dilatabl
dilection,dilEksj§
dilettantisme,dilet@tizm
diluvien,dilyvj5
dinanderie,din@d°Ri
dinguer,d5ge
diodon,djod§
dioptre,djOptR
diphtongue,dift§g
diphényle,difenil
directo,diREkto
dirimant,diRim@
disciple-roi,disipl°Rwa
discontinu,disk§tiny
discutailleur,diskytaj9R
disert,dizER
disgracieusement,disgRasj2z°m@
disjoindre,disZw5dR
disjonction,disZ§ksj§
diskette,diskEt
dispendieusement,disp@dj2z°m@
dispensateur,disp@sat9R
dispensation,disp@sasj§
dispersant,dispERs@
disposant,dispoz@
disputeur,dispyt9R
dissemblance,dis@bl@s
dissonant,dison@
dissymétrique,disimetRik
distendre,dist@dR
dithyrambe,ditiR@b
dito,dito
diurnal,djyRnal
divagant,divag@
divagation,divagasj§
dive,div
divertimento,divERtimEnto
divinatoire,divinatwaR
divinisant,diviniz@
divisionnisme,divizjonizm
dièdre,djEdR
djebel,dZebEl
djemââ,dZemaa
doche,dOS
doctement,dOkt°m@
doctoral,dOktoRal
doctrinal,dOktRinal
dodeliner,dod°line
dodécagone,dodekagon
dodécaphoniste,dodekafonist
dogaresse,dogaREs
doguin,dog5
doigtier,dwatje
dolent,dOl@
dolichocéphalie,dolikosefali
dolman,dOlm@
dolmen,dOlmEn
dolorisme,doloRizm
doloriste,doloRist
doléance,dole@s
domanial,domanjal
domestiquement,dOmEstik°m@
domiciliation,domisiljasj§
domicilier,domisilje
domptage,d§ptaZ
dondaine,d§dEn
donjuanesque,d§Z8anEsk
donjuanisme,d§Z8anizm
donquichottesque,d§kiSOtEsk
dorage,doRaZ
dormition,dORmisj§
dosseret,dos°RE
dossière,dosjER
douar,dwaR
double-décimètre,dubl°desimEtR
doubleau,dublo
doublet,dublE
doucereusement,dus°R2z°m@
doucettement,dusEt°m@
doucheur,duS9R
doucin,dus5
douelle,dwEl
douer,dwe
doura,duRa
douro,duRo
doutance,dut@s
douteusement,dut2z°m@
douçâtre,dusatR
down,dawn
downing street,dawniGstRit
doyenné,dwajEne
drageoir,dRaZwaR
draisienne,dREzjEn
draperie,dRap°Ri
drapier,dRapje
drave,dRav
drepou,dREpu
dressant,dREs@
dressement,dREs°m@
dreyfusisme,dREfyzizm
dribbleur,dRibl9R
drogman,dROgman
droguet,dRogE
droit-fil,dRwafil
dross,dROs
drossart,dRosaR
drosser,dRose
druidisme,dR8idizm
dryade,dRijad
dubitation,dybitasj§
dubitativement,dybitativ°m@
ducaton,dykat§
duffle-coat,d9f9lkOwt
duit,d8i
dumping,d9mpiG
dundee,d9ndi
dunkerque,d1kERk
duodi,d8odi
durablement,dyRabl°m@
duraille,dyRaj
duralumin,dyRalym5
durillon,dyRij§
duveté,dyv°te
dysentérique,dis@teRik
dyspnéique,dispneik
dytique,ditik
déambulatoire,de@bylatwaR
débagoulage,debagulaZ
déballonnage,debalonaZ
déballonner,debalone
débaptiser,debatize
débarbot,debaRbo
débardage,debaRdaZ
débarder,debaRde
débarrer,debaRe
débatteur,debat9R
débectage,debEktaZ
débectance,debEkt@s
débilitation,debilitasj§
débiller,debije
débitage,debitaZ
débitant,debit@
déblai,deblE
débobinage,debobinaZ
débobiner,debobine
déboire,debwaR
débonder,deb§de
débord,debOR
déboucler,debukle
déboulonner,debulone
déboulé,debule
débourrage,debuRaZ
débraguetter,debRagEte
débrouillage,debRujaZ
débrouillardise,debRujaRdiz
débucher,debySe
décacheter,dekaS°te
décadentisme,dekad@tizm
décadi,dekadi
décaisser,dekEse
décalitre,dekalitR
décalotter,dekalote
décalque,dekalk
décambuter,dek@byte
décamètre,dekamEtR
décaniller,dekanije
décapeur,dekap9R
décapode,dekapOd
décapotage,dekapotaZ
décapoter,dekapote
décapuchonner,dekapySone
décarpillage,dekaRpijaZ
décarpiller,dekaRpije
décarrade,dekaRad
décatir,dekatiR
décembriste,des@bRist
décentralisation,des@tRalizasj§
décervelage,desERv°laZ
déchard,deSaR
décharnement,deSaRn°m@
décharner,deSaRne
décher,deSe
déchiquetage,deSik°taZ
déchirage,deSiRaZ
déclassement,deklas°m@
déclive,dekliv
décolonisation,dekolonizasj§
décolérer,dekoleRe
décomposable,dek§pozabl
déconcentration,dek§s@tRasj§
déconnage,dekonaZ
déconomètre,dekonomEtR
déconophone,dekonofOn
déconsigner,dek§siNe
décorticage,dekORtikaZ
décortiqué,dekORtike
découplé,dekuple
décours,dekuR
décramponner,dekR@pone
décrié,dekRije
décrochant,dekRoS@
décrochement,dekROS°m@
décrochez-moi-ça,dekRoSemwasa
décrottoir,dekRotwaR
décroît,dekRwa
décrêpage,dekREpaZ
déculotté,dekylote
dédaigneuse,dedEN2z
dédicatoire,dedikatwaR
déducteur,dedykt9R
défarguer,defaRge
défavorablement,defavoRabl°m@
défectible,defEktibl
défectueusement,defEkt82z°m@
déferlant,defERl@
déferré,defERe
définissable,definisabl
défloraison,defloREz§
défoncement,def§s°m@
défrayer,defReje
défraîchir,defReSiR
défrichage,defRiSaZ
défrichement,defRiS°m@
défunter,def1te
défécatoire,defekatwaR
déférent,defeR@
dégauchir,degoSiR
dégauchisseuse,degoSis2z
dégorgement,degORZ°m@
dégoulinade,degulinad
dégoutter,degute
dégoûtation,degutasj§
dégriffeur,degRif9R
dégripper,degRipe
dégrouiller,degRuje
dégréner,degRene
dégueulando,deg2l@do
dégueulasserie,deg2las°Ri
déhaler,deale
déhotter,deote
déicide,deisid
déification,deifikasj§
déifier,deifje
déjection,deZEksj§
déjeté,dEZ°te
dékoulakisation,dekulakizasj§
délacer,delase
délaissement,delEs°m@
délaver,delave
délayé,deleje
délimitant,delimit@
délimitation,delimitasj§
délié,delje
délourder,deluRde
délustrer,delystRe
délégué-général,delegeZeneRal
délétère,deletER
démailler,demaje
démailloter,demajote
démancher,dem@Se
démaquillant,demakij@
démerdard,demERdaR
démobilisateur,demobilizat9R
démoder,demode
démographiquement,demogRafik°m@
démoniaquement,demOnjak°m@
démotique,demotik
démultiplicateur,demyltiplikat9R
démultiplication,demyltiplikasj§
démultiplier,demyltiplije
démurger,demyRZe
démuseler,demyz°le
démériter,demeRite
démêloir,demElwaR
déniaisement,denjEz°m@
dénivelé,deniv°le
dénombrement,den§bR°m@
dénominer,denOmine
dénommer,denome
dénoter,denote
dénoyauter,denwajote
déparler,depaRle
dépaver,depave
dépenaillement,dep°naj°m@
dépendeur,dep@d9R
dépeuplé,dep9ple
dépiler,depile
dépiquage,depikaZ
dépiquer,depike
dépliable,deplijabl
dépliement,deplim@
déploration,deploRasj§
dépopulation,depopylasj§
déport,depOR
déposant,depoz@
dépossession,deposesj§
déprendre,depR@dR
déprédateur,depRedat9R
déprédation,depRedasj§
députation,depytasj§
député-maire,depytemER
dépérissement,depeRis°m@
déquiller,dekije
déracinant,deRasin@
déraisonnablement,deREzonabl°m@
déresponsabilisation,deREsp§sabilizasj§
dérouillement,deRuj°m@
désabusement,dezabyz°m@
désabuser,dezabyze
désaccorder,dezakORde
désaffectation,dezafEktasj§
désaffecter,dezafEkte
désaliénation,dezaljenasj§
désamour,dezamuR
désangler,des@gle
désapeurer,dezap9Re
désappointement,dezapw5t°m@
désargenté,dezaRZ@te
désarticulation,dezaRtikylasj§
désarticuler,dezaRtikyle
désaveux,dezav2
désaxement,dezaks°m@
désembuer,dez@b8e
désemparer,dez@paRe
désenchanter,dez@S@te
désenchaînement,dez@SEn°m@
désenchaîner,dez@SEne
désenclavement,dez@klav°m@
désengluer,dez@glye
désengourdir,dez@guRdiR
désensabler,dez@sable
désensorceler,dez@sORs°le
déshabillage-éclair,dezabijaZeklER
déshabité,dezabite
désharmonie,dezaRmoni
déshérence,dezeR@s
désincarner,dez5kaRne
désincarné,dez5kaRne
désinence,dezin@s
désirabilité,deziRabilite
désobligeance,dezobliZ@s
désodé,dezode
désoeuvre,dez9vR
désoeuvré,dez9vRe
désordonnément,dezORdonem@
désorganisateur,dezORganizat9R
déspiritualisation,despiRit8alizasj§
déspiritualiser,despiRit8alize
déstalinisation,destalinizasj§
désubjectiviser,desybZEktivize
désépaissir,dezepesiR
déséquiper,dezekipe
détaillant,detaj@
déterminément,detERminem@
détestablement,detEstabl°m@
détestation,detEstasj§
détourneur,detuRn9R
détremper,detR@pe
détricoter,detRikote
détroncher,detR§Se
dévalement,deval°m@
dévaluer,deval8e
dévernir,devERniR
déviationnisme,devjasjonizm
déviationniste,devjasjonist
dévider,devide
dévideur,devid9R
dévirginiser,deviRZinize
dévirilisation,deviRilizasj§
dévissage,devisaZ
dévoiement,devwam@
dévoilant,devwal@
dévolution,devolysj§
dévorateur,devoRat9R
dévoration,devoRasj§
dévotement,devOt°m@
dévotieusement,devosj2z°m@
east river,istRiv9R
eaux-fortes,ofORt
ecthyma,Ektima
eczémateux,Egzemat2
edelweiss,edElvajs
effarement,efaR°m@
effarouchement,efaRuS°m@
effarvatte,efaRvat
effectivité,efEktivite
efficient,efisj@
effilement,efil°m@
effilochage,efiloSaZ
effilocher,efiloSe
effilochure,efiloSyR
effilure,efilyR
effleurage,efl9RaZ
effrayamment,efREjam@
effusionniste,efyzjonist
efrit,EfRit
eider,edER
ellipsoïde,elipsoid
elzévir,ElzeviR
embabouiner,@babwine
embase,@baz
embauchage,@boSaZ
embaumant,@bom@
emberlificoter,@bERlifikote
emberlucoquer,@bERlykoke
emblaver,@blave
emblavure,@blavyR
embobeliner,@bOb°line
embosser,@bose
embouche,@buS
emboucher,@buSe
embouquer,@buke
embouteiller,@buteje
emboutisseur,@butis9R
emboîtage,@bwataZ
emboîtement,@bwat°m@
embrigadé,@bRigade
embroussailler,@bRusaje
embroussaillé,@bRusaje
embruiné,@bR8ine
embu,@by
emmaillotement,@majOt°m@
emmailloter,@majote
emmailloté,@majote
emmanchage,@m@SaZ
emmanchure,@m@SyR
emmitouflé,@mitufle
emmuré,@myRe
emmêlement,@mEl°m@
empanner,@pane
empaumer,@pome
emperler,@pERle
emperlé,@pERle
empesé,@p°ze
empierrage,@pjeRaZ
empierrement,@pjER°m@
empierrer,@pjERe
empierré,@pjeRe
empilement,@pil°m@
empiriquement,@piRik°m@
empiècement,@pjEs°m@
empiétement,@pjEt°m@
emplafonner,@plafone
emplanture,@pl@tyR
empli,@pli
emplâtrage,@platRaZ
empoignant,@pwaN@
empoiler,@pwale
empoisser,@pwase
emport,@pOR
emporte-pièce,@pORt°pjEs
empoussiéré,@pusjeRe
empuanti,@p8@ti
empyrée,@piRe
encadrant,@kadR@
encager,@kaZe
encalminé,@kalmine
encanaillement,@kanaj°m@
encapuchonné,@kapySone
encartage,@kaRtaZ
encaserner,@kazERne
encaustiqué,@kostike
encaver,@kave
encellulement,@sElyl°m@
enchtiber,@tibe
enchâsser,@Sase
enchâssé,@Sase
enclore,@klOR
enclouer,@klue
encloîtrer,@klwatRe
encoconner,@kokone
encoignure,@kONyR
encollage,@kolaZ
encoller,@kole
encordé,@kORde
encorné,@kORne
encotonner,@kotone
encroûté,@kRute
enculerie,@kyl°Ri
endiamanté,@djam@te
endimanchement,@dim@S°m@
endimancher,@dim@Se
endolorir,@doloRiR
endosse,@dos
endosseur,@dos9R
endurable,@dyRabl
endêver,@dEve
enfançon,@f@s§
enfariné,@faRine
enfilage,@filaZ
enfileur,@fil9R
enfonceur,@f§s9R
enfonçage,@f§saZ
enfouiller,@fuje
enfourchement,@fuRS°m@
enfournage,@fuRnaZ
engliche,@gliS
englobant,@glob@
engoncement,@g§s°m@
engouffrement,@gufR°m@
engourdissant,@guRdis@
engraissement,@gREs°m@
engrangement,@gR@Z°m@
engravement,@gRav°m@
engraver,@gRave
engrener,@gR°ne
enhardir,@aRdiR
enhardissement,@aRdis°m@
enjambeur,@Z@b9R
enjôlement,@Zol°m@
enlaçant,@las@
enliasser,@ljase
enlisement,@liz°m@
enluminer,@lymine
enluminure,@lyminyR
ennoblissement,@noblis°m@
ennuager,@n8aZe
enquiller,@kije
enragement,@RaZ°m@
enrouement,@Rum@
enrouer,@Rwe
enroulage,@RulaZ
enrubanné,@Rybane
enrégimenter,@ReZim@te
ensablement,@sabl°m@
ensanglantement,@s@gl@t°m@
ensanglanter,@s@gl@te
ensauvagement,@sovaZ°m@
enseignant-robot,@sEN@Robo
ensellement,@sEl°m@
ensommeiller,@somEje
ensouple,@supl
entablement,@tabl°m@
entassement,@tas°m@
entement,@t°m@
entendant,@t@d@
enterreur,@tER9R
entifler,@tifle
entolome,@tolOm
entortillage,@tORtijaZ
entortillement,@tORtij°m@
entr'aimer,@tREme
entr'ouvert,@tRuvER
entr'égorger,@tRegORZe
entrebattre,@tR°batR
entrebâiller,@tR°baje
entrebâillé,@tR°baje
entrechoc,@tR°SOk
entrechoquement,@tR°SOk°m@
entrecouper,@tR°kupe
entrecoupé,@tR°kupe
entrecroisement,@tR°kRwaz°m@
entredévorer,@tR°devoRe
entrelarder,@tR°laRde
entrelardé,@tR°laRde
entremettre,@tR°mEtR
entremêlement,@tR°mEl°m@
entreteneur,@tR°t°n9R
entretoisement,@tR°twaz°m@
entrisme,@tRizm
entrouverture,@tRuvERtyR
enturbanner,@tyRbane
enténébrer,@tenebRe
entérinement,@teRin°m@
entôleur,@tol9R
envasement,@vaz°m@
enveloppeur,@v°lop9R
environner,@viRone
envoûteur,@vut9R
ergastule,ERgastyl
erre,ER
esbaudir,EzbodiR
esbigner,EsbiNe
esbroufer,EsbRufe
escadrin,EskadR5
escamotable,Eskamotabl
eschatologie,EskatoloZi
esche,ES
esclaffement,Esklafm@
esclavager,EsklavaZe
escopette,EskopEt
esgourder,EsguRde
espada,Espada
espagnolette,EspaNolEt
espalier,Espalje
espar,EspaR
espars,EspaR
espingo,Esp5go
espingole,Esp5gOl
espièglement,EspjEgl2m@
esprit-de-sel,EspRid°sEl
espérantiste,EspeR@tist
esquintement,Esk5t°m@
essartage,EsaRtaZ
essentialisme,Es@sjalizm
esseulement,s9l°m@
estafier,Estafje
estagnon,EstaN§
estampiller,Est@pije
estampillé,Est@pije
esthésiomètre,EstezjomEtR
estivant,Estiv@
estom,EstOm
estomaquer,Estomake
estompé,Est§pe
estoquer,Estoke
estouffade,Estufad
et seq,Etsek
etcetera,EtseteRa
ethnographie,EtnogRafi
ethnologique,EtnoloZik
eubage,2baZ
eubine,2bin
eucharistique,2kaRistik
eulogie,2loZi
euphonie,2foni
euphonique,2fonik
euphoniquement,2fonik°m@
euphorbe,2fORb
euromarché,2RomaRSe
eurêka,2REka
eustache,2staS
ex abrupto,EksabRypto
ex nihilo,Eksnajilo
ex-abbé,Eksabe
ex-acteur,Eksakt9R
ex-adjudant,EksadZyd@
ex-allée,Eksale
ex-appartement,EksapaRt°m@
ex-apprenti,EksapR@ti
ex-arriviste,EksaRivist
ex-artiste,EksaRtist
ex-basketteur,EksbaskEt9R
ex-batteur,Eksbat9R
ex-beatnik,Eksbitnik
ex-bibliothécaire,EksbibliotekER
ex-chanteur,EksS@t9R
ex-collabo,Ekskolabo
ex-concierge,Eksk§sjERZ
ex-diva,Eksdiva
ex-drifter,EksdRift9R
ex-drôlesse,EksdRolEs
ex-dulcinée,Eksdylsine
ex-enseigne,Eks@sEN
ex-fils,Eksfis
ex-gang,Eksg@g
ex-garde,EksgaRd
ex-gauchiste,EksgoSist
ex-gonzesse,Eksg§zEs
ex-gravosse,EksgRavos
ex-griot,EksgRio
ex-griveton,EksgRiv°t§
ex-grognasse,EksgRoNas
ex-groupe,EksgRup
ex-guitariste,EksgitaRist
ex-génie,EksZeni
ex-hôpital,Eksopital
ex-immeuble,Eksim9bl
ex-kid,Ekskid
ex-libris,EkslibRi
ex-lit,Eksli
ex-lycée,Ekslise
ex-légionnaire,EksleZjonER
ex-maître,EksmEtR
ex-opérateur,EksopeRat9R
ex-pilote,EkspilOt
ex-planton,Ekspl@t§
ex-plâtrier,EksplatRie
ex-primaire,EkspRimER
ex-profession,EkspRofEsj§
ex-présentateur,EkspRez@tat9R
ex-putain,Ekspyt5
ex-quincaillerie,Eksk5kaj°Ri
ex-quincaillier,Eksk5kaje
ex-rebelle,EksR°bEl
ex-révolutionnaire,EksRevolysjonER
ex-standardiste,Eksst@daRdist
ex-séminariste,EksseminaRist
ex-sénateur,Ekssenat9R
ex-sévère,EkssevER
ex-tirailleur,EkstiRaj9R
ex-union,Eksynj§
exacerbation,EgzasERbasj§
exarque,EgzaRk
exaucement,Egzos°m@
excepter,EksEpte
exciper,Eksipe
exciteur,Eksit9R
exclamatif,Eksklamatif
excrémentiel,EkskRem@sjEl
excursionner,EkskyRsjone
exempté,Egz@te
exequatur,EgzekwatyR
exerçant,EgzERs@
exhalaison,EgzalEz§
exhalant,Egzal@
exhaussement,Egzos°m@
exhausser,Egzose
exhaustion,Egzostj§
exhaustivement,Egzostiv°m@
exhaustivité,Egzostivite
exiguïté,Egzig8ite
exogamie,Egzogami
exogamique,Egzogamik
exophtalmique,EgzOftalmik
exorable,EgzoRabl
exorbiter,EgzORbite
exorbité,EgzORbite
exotiquement,Egzotik°m@
expansé,Eksp@se
expatriation,EkspatRijasj§
expatrié,EkspatRije
expectatif,EkspEktatif
expectorer,EkspEktoRe
expertement,EkspERt°m@
expirant,EkspiR@
explétif,Ekspletif
expressivement,EkspResiv°m@
expurger,EkspyRZe
exsudat,Eksyda
extasiant,Ekstazj@
extatiquement,Ekstatik°m@
exterritorialité,EkstERitoRjalite
extra-dry,EkstRadRaj
extra-fin,EkstRaf5
extra-muros,EkstRamyRo
extravaguer,EkstRavage
extrême-orient,EkstREmORj@
exténuement,Ekstenym@
extériorité,EksteRjoRite
exultant,Egzylt@
exécration,EgzekRasj§
exégète,EgzeZEt
fabliau,fablijo
fabulateur,fabylat9R
fabuliste,fabylist
face-à-face,fasafas
face-à-main,fasam5
faces-à-main,fasam5
faconde,fak§d
factieux,faksj2
factionnaire,faksjonER
factum,faktOm
facétieusement,fasesj2z°m@
fadaise,fadEz
fadement,fad°m@
fadette,fadEt
fadé,fade
faena,fena
fafiot,fafjo
fagne,faN
fagotage,fagotaZ
fagoter,fagote
fagotin,fagot5
faisanderie,f°z@d°Ri
fait-divers,fEdivER
faits-divers,fEdivER
falerne,falERn
faluche,falyS
familialiste,familjalist
familistère,familistER
famulus,famylys
fanatiser,fanatize
fanchon,f@S§
fantasmagorique,f@tasmagoRik
fantasmatiquement,f@tasmatik°m@
fantasquement,f@task2m@
fanti,f@ti
fantomatiquement,f@tomatik°m@
farauder,faRode
fardier,faRdje
fare,faR
faribole,faRibOl
fariboler,faRibole
farigoule,faRigul
farineux,faRin2
fashionable,faSonabl
fastidieusement,fastidj2z°m@
fastueusement,fast82z°m@
fathom,fazOm
fatum,fatOm
faubourien,fobuRj5
fauchard,foSaR
faucheux,foS2
faucillon,fosij§
faunesque,fonEsk
faunesse,fonEs
fauter,fote
fauteuil-club,fot9jkl9b
fauteuils-club,fot9jkl9b
fauverie,fov°Ri
fayard,fajaR
façonné,fasone
faîtage,fEtaZ
faîtière,fEtjER
faïencerie,faj@s°Ri
faïencier,faj@sje
feintise,f5tiz
feldgrau,fEldgRo
feldwebel,fEldvebEl
fellaga,fElaga
fellagha,fElaga
fellinien,f°linj5
femme-fleur,famfl9R
femme-refuge,famR°fyZ
fenaison,f°nEz§
fendant,f@d@
fendeur,f@d9R
fendillement,f@dij°m@
fendiller,f@dije
fendillé,f@dije
ferblanterie,fERbl@t°Ri
fermant,fERm@
ferrage,fERaZ
ferraillant,fERaj@
ferraillement,fERaj°m@
ferro,fERo
ferrocyanure,fERosjanyR
ferrocérium,fERoseRjOm
ferrugineux,fERyZin2
fertilisable,fERtilizabl
fertilisateur,fERtilizat9R
ferté,fERte
fesse-mathieu,fEsmatj2
fessu,fEsy
feudataire,f2datER
feuillaison,f9jEz§
feuille-morte,f9jmORt
feuilletage,f9j°taZ
feuilletoniste,f9j°tonist
feuillettement,f9jEt°m@
feuillure,f9jyR
feuillée,f9je
feulement,f9l°m@
feurre,f9R
feutrage,f2tRaZ
feutrer,f2tRe
feutrine,f2tRin
fibrilleux,fibRij2
fibrociment,fibRosim@
fibrotoxine,fibRotOksin
fibré,fibRe
fibule,fibyl
fictivement,fiktiv°m@
fielleusement,fjEl2z°m@
fienteux,fj@t2
fier-à-bras,fjERabRa
fiers-à-bras,fjERabRa
fieu,fj2
figaro,figaRo
fignard,fiNaR
fil-à-fil,filafil
filasse,filas
filateur,filat9R
filialement,filjal°m@
filioque,filjOk
film-livre,filmlivR
filoselle,filozEl
finage,finaZ
finasserie,finas°Ri
finet,finE
finette,finEt
finitude,finityd
finlandisation,f5l@dizasj§
fiord,fjORd
fivete,fivEt
fixage,fiksaZ
fixateur,fiksat9R
fixatif,fiksatif
fiérot,fjeRo
flache,flaS
flafla,flafla
flageoler,flaZole
flagorner,flagORne
flaireur,flER9R
flambard,fl@baR
flamberge,fl@bERZ
flamboyer,fl@bwaje
flammé,flame
flanc-garde,fl@gaRd
flanchet,fl@SE
flandrin,fl@dR5
flanquement,fl@k°m@
flatuosité,flat8ozite
flatus vocis,flatyvosi
flave,flav
flegmatiquement,flEgmatik°m@
flegmatisme,flEgmatizm
fleurage,fl9RaZ
fleurissement,fl9Ris°m@
fleuronner,fl9ROne
flexuosité,flEks8ozite
flint,flint
flip-flap,flipflap
fliquer,flike
fliqué,flike
flonflon,fl§fl§
florence,floR@s
florilège,floRilEZ
florissaient,floRisE
florissait,floRisE
florès,floREs
floréal,floReal
flottage,flotaZ
flouerie,fluRi
flouve,fluv
flouzaille,fluzaj
fluidement,fl8id°m@
fluviatile,flyvjatil
flâne,flan
flâneur,flan9R
flânocher,flanoSe
fléché,fleSe
fléole,fleOl
